customer_id,full_name,email,phone,postcode,region,property_type,package,monthly_charges,contract_type,tenure_months,install_date,payment_method,nps_score,support_tickets,churn
10976,William Hughes,william.hughes90@outlook.com,07013071675,CB44 3ER,Cambridgeshire,Terraced,Fibre 100,29.35,Monthly,51,2021-02-16,Bank Transfer,8,2,No
10305,Lily Hall,lily.hall97@gmail.com,07185672438,OX30 1DT,Hampshire,Cottage,Fibre 100,33.21,Monthly,48,2023-01-01,Credit Card,1,0,No
10561,William Brown,william.brown46@gmail.com,07152638409,GL5 3FP,Wiltshire,Bungalow,Fibre 900,68.7,24-month,36,2021-08-25,Bank Transfer,5,0,No
10931,William Evans,william.evans41@btinternet.com,07580309016,MK25 5TE,BERKSHIRE,Farmhouse,Fibre 900,66.83,Monthly,40,2020-10-02,Direct Debit,7,0,Yes
10080,Freya Patel,freya.patel68@btinternet.com,07566246287,,Oxfordshire,Bungalow,Fibre 100,30.88,12-month,45,2024-09-05,Credit Card,3,1,No
10205,Harry Patel,harry.patel60@btinternet.com,07245992816,GL21 9DN,Berkshire,Farmhouse,Fibre 100,32.12,Monthly,45,2024-04-18,Direct Debit,7,3,No
10034,Ava Roberts,ava.roberts13@btinternet.com,07172400504,MK24 7FJ,hampshire,Bungalow,Fibre 300,47.76,Monthly,12,2021-03-03,Bank Transfer,6,1,Yes
10942,Olivia Taylor,olivia.taylor41@gmail.com,07190854327,GL26 4BH,Cambridgeshire,Cottage,Fibre 500,59.28,24-month,49,2021-07-20,Bank Transfer,3,0,No
10775,Olivia Thomas,olivia.thomas7@gmail.com,07128382710,GL47 3HF,Hampshire,Detached,Fibre 900,65.45,Monthly,53,2020-11-09,Bank Transfer,5,0,Yes
10508,Henry Wilson,,123,NN36 5JH,Berkshire,Bungalow,Fibre 300,48.06,12-month,13,2023-03-16,Bank Transfer,0,2,No
10427,James Wright,james.wright28@btinternet.com,07983652037,MK34 4AY,Northamptonshire,Cottage,Fibre 900,63.65,12-month,45,2022-09-01,Bank Transfer,4,0,No
10454,Poppy Patel,poppy.patel15@btinternet.com,07739970469,NN32 3PW,Berkshire,Bungalow,Fibre 500,54.98,24-month,2,2022-05-28,Bank Transfer,3,2,No
10272,Olivia Turner,olivia.turner91@gmail.com,07077119918,OX33 2GE,Cambridgeshire,Cottage,Fibre 500,54.09,12-month,20,2025-08-25,Bank Transfer,7,0,No
10366,Ava Turner,ava.turner7@btinternet.com,07962626582,SO15 2FW,Gloucestershire,Terraced,Fibre 900,67.03,12-month,25,2025-05-27,Bank Transfer,2,2,No
10091,Jack Green,jack.green15@yahoo.co.uk,07939828073,RG19 2SU,Wiltshire,Terraced,Fibre 500,55.11,12-month,51,Mar 2025,Credit Card,6,0,Yes
10339,Lily Brown,lily.brown30@outlook.com,07126043260,CB6 1RS,Northamptonshire,Terraced,Fibre 300,47.42,Monthly,25,2021-06-14,Credit Card,0,3,0
10897,Thomas Green,thomas.green19@yahoo.co.uk,07926456339,,Northamptonshire,Detached,Fibre 300,44.5,24-month,,2022-09-28,Bank Transfer,1,0,No
10564,Charlie Williams,charlie.williams10@btinternet.com,07851744600,NN21 3DF,Gloucestershire,Cottage,Fibre 500,53.78,12-month,44,2022-06-04,Direct Debit,9,1,No
10345,Isla Thomas,isla.thomas93@gmail.com,07649837354,CB38 7FT,Cambridgeshire,Terraced,Fibre 100,33.07,12-month,69,2021-08-03,Credit Card,2,5,No
10776,Grace Hall,grace.hall40@yahoo.co.uk,07604227634,SO2 2ZD,Buckinghamshire,Semi-detached,Fibre 500,£53.04,12-month,29,2025-12-26,Bank Transfer,,1,Yes
10241,Sophie Wilson,sophie.wilson13@gmail.com,07908334280,GL14 9UQ,Wiltshire,Farmhouse,Fibre 300,47.7,Monthly,65,2021-06-13,Credit Card,3,1,Yes
10013,Ava Thomas,ava.thomas5@btinternet.com,07733754330,CB26 6LD,Northamptonshire,Cottage,Fibre 300,47.48,12-month,-5,2025-09-11,Direct Debit,1,1,No
10315,Charlie Hall,charlie.hall5@btinternet.com,07502497243,SN1 2DR,Hampshire,Terraced,Fibre 300,47.09,Monthly,32,2024-04-14,Direct Debit,6,1,no
10600,Oliver Smith,oliver.smith77@btinternet.com,07462072662,SN23 1XD,Berkshire,Terraced,Fibre 900,67.37,12-month,57,2023-01-06,Bank Transfer,9,0,No
10387,Sophie Hall,sophie.hall60@btinternet.com,07080612943,MK9 9YN,Oxfordshire,Farmhouse,Fibre 900,63.87,24-month,54,2020-08-26,Bank Transfer,7,0,No
10273,Sophie Walker,sophie.walker57@outlook.com,07603754821,OX 99,Wiltshire,Bungalow,Fibre 300,45.94,Monthly,16,Jul 2021,Credit Card,7,2,No
10166,Henry Williams,henry.williams62@btinternet.com,07808562718,RG21 1AH,Hampshire,Bungalow,Fibre 100,28.7,12-month,68,2024-05-06,Bank Transfer,4,1,No
10840,Isla Taylor,isla.taylor51@btinternet.com,07203858864,OX43 8XX,Oxfordshire,Semi-detached,Fibre 100,30.73,Monthly,27,2024-12-11,Direct Debit,6,1,Yes
10020,Thomas Wilson,thomas.wilson42@btinternet.com,07375564641,RG2 9BQ,Cambridgeshire,Terraced,Fibre 100,28.47,24-month,34,08/01/2020,Direct Debit,0,0,No
10646,Poppy Turner,poppy.turner52@gmail.com,123,GL15 6ZG,Hampshire,Terraced,Fibre 100,30.63,12-month,70,2024-07-20,Bank Transfer,8,1,Yes
10818,Charlie Davies,charlie.davies48@gmail.com,07xx,SN29 8GY,Gloucestershire,Detached,Fibre 900,68.43,12-month,71,2022-01-23,Credit Card,10,3,no
10484,Lily Brown,lily.brown52@gmail.com,07966672521,NN23 3SL,Berkshire,Detached,Fibre 500,54.28,12-month,12,2021-04-12,Bank Transfer,10,0,No
10710,George Davies,george.davies17@btinternet.com,07973988941,,  Berkshire ,Semi-detached,Fibre 100,28.42,Monthly,43,2020-08-25,Direct Debit,7,2,No
10504,Amelia Edwards,amelia.edwards26@outlook.com,07121106330,GL25 6WH,Berkshire,Semi-detached,Fibre 100,32.95,12-month,8,2024-12-06,Credit Card,4,0,Yes
10831,Olivia Thomas,olivia.thomas24@btinternet.com,07269920666,GL30 7GH,Buckinghamshire,Farmhouse,Fibre 300,47.26,24-month,68,2024-11-27,Direct Debit,9,1,No
10243,Lily Wright,lily.wright87@btinternet.com,07167811266,GL48 3DQ,Cambridgeshire,Cottage,Fibre 300,-29.99,12-month,2,2020-04-27,Credit Card,7,1,No
10566,Freya Brown,freya.brown11@outlook.com,07522910732,SN48 9JS,oxfordshire,Terraced,Fibre 500,56.65,12-month,21,2024-12-25,Direct Debit,7,1,No
10875,Jack Walker,jack.walker57@yahoo.co.uk,07052187993,NN46 5LB,Northamptonshire,Cottage,Fibre 500,59.86,24-month,6,2021-02-03,Credit Card,1,1,Yes
10562,Charlie Hall,charlie.hall28@btinternet.com,07239791378,RG25 6QH,Oxfordshire,Detached,Fibre 100,31.16,Monthly,66,Jun 2024,Bank Transfer,5,2,Yes
10993,Ava Brown,ava.brown29@outlook.com,07576170731,,Berkshire,Farmhouse,Fibre 100,29.2,12-month,20,Jul 2021,Credit Card,7,2,1
10686,Poppy Turner,poppy.turner88@gmail.com,07029161746,OX11 9HE,Oxfordshire,Cottage,Fibre 300,44.73,24-month,17,2024-05-03,Bank Transfer,6,3,No
10957,Sophie Brown,sophie.brown64@yahoo.co.uk,07383855451,12345,Gloucestershire,Bungalow,Fibre 100,29.62,Monthly,68,2020-08-22,Credit Card,5,2,No
10189,Ava Wood,ava.wood50@yahoo.co.uk,07084325621,SO34 4SJ,Wiltshire,Farmhouse,Fibre 500,59.78,24-month,8,2022-08-18,Direct Debit,3,0,No
10782,Noah Wilson,noah.wilson77@gmail.com,07789990114,OX1 4NU,Gloucestershire,Semi-detached,Fibre 100,28.74,24-month,26,2023-12-04,Bank Transfer,7,3,N
10975,Grace Taylor,a@b,07316312975,MK29 3SE,Hampshire,Bungalow,Fibre 900,65.13,12-month,28,2021-08-18,Bank Transfer,1,0,No
10699,James Patel,james.patel13@btinternet.com,07583882176,NN35 5RU,Cambridgeshire,Cottage,Fibre 100,31.09,12-month,20,2021-03-07,Direct Debit,2,0,No
10475,Olivia Brown,olivia.brown82@yahoo.co.uk,07856451017,CB38 8JY,Hampshire,Terraced,Fibre 500,54.85,24-month,36,2023-09-20,Bank Transfer,6,3,No
10681,Thomas Clarke,thomas.clarke57@gmail.com,07115238023,SO45 3EZ,Wiltshire,Detached,Fibre 100,30.46,24-month,17,2020-09-19,Credit Card,0,2,No
10510,James Clarke,james.clarke27@outlook.com,07535748595,CB9 6YJ,Cambridgeshire,Semi-detached,Fibre 500,56.41,12-month,54,2020-06-17,Direct Debit,6,0,No
10058,Olivia Walker,olivia.walker56@yahoo.co.uk,07676527758,NN6 7DS,Wiltshire,Bungalow,Fibre 500,55.05,Monthly,16,2020-06-22,Credit Card,4,5,Yes
10474,Amelia Turner,john.smith,07540641769,SN46 8NJ,Gloucestershire,Detached,Fibre 900,69.97,24-month,20,2024-06-08,Bank Transfer,11,3,Yes
10560,Oliver Wilson,oliver.wilson21@btinternet.com,07632514488,GL5 3EA,Cambridgeshire,Detached,Fibre 500,58.44,12-month,,2021-02-25,Credit Card,5,0,Yes
10856,James Clarke,james.clarke7@yahoo.co.uk,07360595298,NN9 5DB,Berkshire,Terraced,Fibre 100,30.07,Monthly,27,2021-08-09,Direct Debit,10,3,Yes
10747,Grace Thomas,grace.thomas89@gmail.com,07010898573,OX35 4PG,Gloucestershire,Terraced,Fibre 500,53.58,24-month,7,2023-11-17,Credit Card,4,0,N
10252,Oliver Thomas,oliver.thomas3@btinternet.com,07015941651,SO47 3JE,Gloucestershire,Bungalow,Fibre 300,47.64,24-month,6,2024-05-16,Direct Debit,3,0,No
10021,George Patel,george.patel90@btinternet.com,07452991241,OX20 7RH,Gloucestershire,Bungalow,Fibre 100,32.82,24-month,28,2021-02-23,Credit Card,10,0,No
10313,Grace Wood,grace.wood3@btinternet.com,07661498282,NN25 8NT,Northamptonshire,Farmhouse,Fibre 900,66.92,12-month,20,2020-06-05,Bank Transfer,7,1,No
10459,Lily Williams,lily.williams20@btinternet.com,07294938173,MK37 9LX,Northamptonshire,Terraced,Fibre 100,28.14,Monthly,42,2025-12-24,Credit Card,5,5,No
10160,Poppy Thomas,poppy.thomas71@btinternet.com,07872588744,MK46 7FE,Cambridgeshire,Farmhouse,Fibre 900,68.47,Monthly,,2020-04-17,Credit Card,5,0,No
10276,Emily Hall,emily.hall34@yahoo.co.uk,07851017490,RG22 4YY,Cambridgeshire,Cottage,Fibre 100,30.08,24-month,8,2025-10-22,Direct Debit,6,1,No
10955,Lily Williams,lily.williams86@yahoo.co.uk,07038016258,MK8 6BF,Oxfordshire,Cottage,Fibre 500,59.94,Monthly,35,2025-03-18,Direct Debit,4,1,No
10191,James Edwards,james.edwards30@outlook.com,07051728975,SN25 8UF,Wiltshire,Semi-detached,Fibre 500,54.57,12-month,30,2020-05-14,Direct Debit,10,1,No
10385,Lily Roberts,lily.roberts85@yahoo.co.uk,07004254882,GL46 5FH,Hampshire,Bungalow,Fibre 100,34.42,12-month,56,2021-01-16,Credit Card,,3,Yes
10805,George Wood,george.wood14@btinternet.com,07209617300,SN43 9LP,Wiltshire,Cottage,Fibre 900,63.42,Monthly,33,2025-02-03,Credit Card,3,2,No
10413,William Walker,william.walker91@gmail.com,07506185380,OX16 3YR,Cambridgeshire,Terraced,Fibre 500,54.36,12-month,59,2021-08-27,Direct Debit,7,1,yes
10491,Charlie Jones,charlie.jones10@outlook.com,07112712852,NN44 7NX,  Northamptonshire ,Cottage,Fibre 900,68.98,12-month,17,2020-02-13,Direct Debit,1,5,No
10343,Thomas Wood,thomas.wood52@btinternet.com,07943202939,OX33 8WW,Northamptonshire,Cottage,Fibre 900,68.96,12-month,72,2025-05-18,Direct Debit,2,1,No
10769,James Wright,james.wright98@outlook.com,07300008863,NN48 7TJ,Gloucestershire,Bungalow,Fibre 500,53.02,24-month,1,2024-10-25,Bank Transfer,1,0,No
10308,Amelia Wilson,amelia.wilson66@btinternet.com,07155839386,SO8 4HE,Buckinghamshire,Cottage,Fibre 300,44.21,12-month,6,2025-06-01,Credit Card,3,5,No
10661,Amelia Jones,amelia.jones59@gmail.com,07620545967,GL22 1BS,Hampshire,Terraced,Fibre 100,30.72,12-month,26,2020-02-01,Bank Transfer,6,2,No
10130,Oliver Turner,oliver.turner29@gmail.com,07534655494,RG8 8BY,Gloucestershire,Farmhouse,Fibre 300,49.22,24-month,,2020-11-13,Bank Transfer,4,3,No
10663,Charlie Edwards,charlie.edwards70@outlook.com,07688891787,GL24 1QY,Hampshire,Semi-detached,Fibre 900,65.53,Monthly,2,2024-08-13,Direct Debit,9,1,No
10871,Jack Thomas,jack.thomas60@yahoo.co.uk,07795417675,MK13 9DX,Oxfordshire,Farmhouse,Fibre 900,68.23,12-month,8,2024-02-12,Bank Transfer,1,2,Yes
10087,Charlie Williams,charlie.williams7@yahoo.co.uk,07163159996,MK2 5TU,Cambridgeshire,Cottage,Fibre 100,£31.86,12-month,65,22/03/2023,Bank Transfer,10,3,No
10330,Charlie Wilson,charlie.wilson33@gmail.com,07628314359,SN27 3PS,Hampshire,Detached,Fibre 900,69.74,Monthly,59,2020-05-04,Bank Transfer,1,3,No
10466,Poppy Hall,,07822512073,NN26 6LZ,Buckinghamshire,Detached,Fibre 300,48.47,12-month,54,2020-08-02,Bank Transfer,2,3,No
10121,Amelia Smith,amelia.smith11@yahoo.co.uk,07714677418,,Wiltshire,Farmhouse,Fibre 300,43.3,12-month,22,2023-05-08,Credit Card,9,0,No
10860,Emily Wilson,no-at-sign.com,07787188822,CB29 9XU,Oxfordshire,Cottage,Fibre 300,47.59,12-month,44,2020-07-17,Direct Debit,6,0,No
